ISTAT,TOPONIMO,COD_N,DEC,SIGLA,DCC,geometry
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,603052331
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,513912634
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,329070043
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,529992657
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,758573600
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,441525876
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,355400730
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,649682337
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,747551356
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,852060650
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,193962315
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,557559864
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,113790717
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,395622830
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,200434984
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,711226822
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,186175996
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,671509695
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,799693998
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,845756746
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,764784315
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,289764714
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,947891201
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,189533810
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,849701092
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,533073354
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,103646135
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,257155332
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,244986622
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,596493311
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,927954101
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,273502768
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,326590838
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,349016476
1272,Torino,"1,1",Residenziale - consolidato,R1V,2008/04/01-61,265329297
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,188652255
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,597485809
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,830588466
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,319735431
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,101986807
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,865883508
1272,Torino,"1,1",Residenziale - consolidato,R6,2008/04/01-61,770965866
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,228017280
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,425689594
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,173128493
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,692670239
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,550830852
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,382737934
1272,Torino,"1,1",Residenziale - consolidato,R1V,2008/04/01-61,466703436
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,539301431
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,446480947
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,352585049
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,760757540
1272,Torino,"1,1",Residenziale - consolidato,R6,2008/04/01-61,452602011
1272,Torino,"1,1",Residenziale - consolidato,R6,2008/04/01-61,966609353
1272,Torino,"1,1",Residenziale - consolidato,R7,2008/04/01-61,148907451
1272,Torino,"1,1",Residenziale - consolidato,R9,2008/04/01-61,651665888
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,906918764
1272,Torino,"1,1",Residenziale - consolidato,R9,2008/04/01-61,414337283
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,938112499
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,859350332
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,998085183
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,535251070
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,184741863
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,946440128
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,575253885
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,469529776
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,440473439
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,126823266
1272,Torino,"1,1",Residenziale - consolidato,R1V,2008/04/01-61,598836258
1272,Torino,"1,1",Residenziale - consolidato,R1V,2008/04/01-61,879549056
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,777114954
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,712736894
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,805460230
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,681455425
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,400799881
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,665268330
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,961736807
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,851490384
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,574536646
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,406985296
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,992629082
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,648254011
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,919329345
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,927386987
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,277346884
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,990632654
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,860279304
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,861965200
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,315943823
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,657775655
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,433392685
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,753887299
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,683172635
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,432291197
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,871262155
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,313660493
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,602658507
1272,Torino,"1,1",Residenziale - consolidato,R6,2008/04/01-61,390741523
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,141355132
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,276609752
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,194078744
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,556552611
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,619334356
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,820598895
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,368791728
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,569614210
1272,Torino,"1,1",Residenziale - consolidato,R7,2008/04/01-61,841651534
1272,Torino,"1,1",Residenziale - consolidato,R7,2008/04/01-61,847147568
1272,Torino,"1,1",Residenziale - consolidato,R7,2008/04/01-61,575236138
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,194130503
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,896597248
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,847944078
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,824426022
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,581692653
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,881055982
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,175726894
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,757995849
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,730078746
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,271406785
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,513605417
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,756503698
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,629947704
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,531326926
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,190112716
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,524079509
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,971378123
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,806696290
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,318631430
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,627009626
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,990113735
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,338367955
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,449305984
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,708477031
1272,Torino,"1,1",Residenziale - consolidato,R7,2008/04/01-61,569411871
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,257260496
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,509152117
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,449431546
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,177551971
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,113045176
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,571797709
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,796442233
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,413345728
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,927641435
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,342135990
1272,Torino,"1,1",Residenziale - consolidato,R9,2008/04/01-61,531388734
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,352401205
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,957801688
1272,Torino,"1,1",Residenziale - consolidato,R8,2008/04/01-61,263145409
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,414977106
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,335428119
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,797256659
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,352227556
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,896319339
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,616531463
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,348209830
1272,Torino,"1,1",Residenziale - consolidato,R1V,2008/04/01-61,152637852
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,644195030
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,994226310
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,244410573
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,141930620
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,822117278
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,480816285
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,213601719
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,573813486
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,398953895
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,826813728
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,325829471
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,642403256
1272,Torino,"1,1",Residenziale - consolidato,R7,2008/04/01-61,159609175
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,906239286
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,485918886
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,148598256
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,456149632
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,785924508
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,293360803
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,217129877
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,718762118
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,447350405
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,310921386
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,759828400
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,928060636
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,103090637
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,454477477
1272,Torino,"1,1",Residenziale - consolidato,R5,2008/04/01-61,305736226
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,835512580
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,451587900
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,540897373
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,521923955
1272,Torino,"1,1",Residenziale - consolidato,R7,2008/04/01-61,707134050
1272,Torino,"1,1",Residenziale - consolidato,R7,2008/04/01-61,743777358
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,508227623
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,530212730
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,757107459
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,192981128
1272,Torino,"1,1",Residenziale - consolidato,R5,2008/04/01-61,453013325
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,684478502
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,432604102
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,645532588
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,813270547
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,310812024
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,708847584
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,843750355
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,762445871
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,428530666
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,854333546
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,155165758
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,769639626
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,863886018
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,730124562
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,512318750
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,924435743
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,540283432
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,394268416
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,405971902
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,420872424
1272,Torino,"1,1",Residenziale - consolidato,R6,2008/04/01-61,778928481
1272,Torino,"1,1",Residenziale - consolidato,R7,2008/04/01-61,792641330
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,601252312
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,544404420
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,272036182
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,430897158
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,501016520
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,808149018
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,197088398
1272,Torino,"1,1",Residenziale - consolidato,R9,2008/04/01-61,838707256
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,763643606
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,540274181
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,725095859
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,957104382
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,593496853
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,633078937
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,938420038
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,602498366
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,461454480
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,826132137
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,414432288
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,986809989
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,180195133
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,510777482
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,950135105
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,202173093
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,154333859
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,511378914
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,399843651
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,310784515
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,949039666
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,219871867
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,573122748
1272,Torino,"1,1",Residenziale - consolidato,R6,2008/04/01-61,915734625
1272,Torino,"1,1",Residenziale - consolidato,R7,2008/04/01-61,772425830
1272,Torino,"1,1",Residenziale - consolidato,R8,2008/04/01-61,534502479
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,593397473
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,327030895
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,346789026
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,681077980
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,549003117
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,378529995
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,351683990
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,775618024
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,577912967
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,996123677
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,957855234
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,120988353
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,714979814
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,965276898
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,435207398
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,116914109
